Country,"	Date","	Conversion",Search,"	Average Time (s)","	Median Time (s)",Add,"	Average Time (s)","	Median Time (s)",Export,"	Is complete"
"	Mozambique","	Jan 24",0,1,0,0,0,0,0,0,True
"	Mozambique","	Jan 25",0,0,0,0,0,0,0,0,True
"	Mozambique","	Jan 26",0,1,0,0,0,0,0,0,True
"	Mozambique","	Jan 27",0,0,0,0,0,0,0,0,True
"	Mozambique","	Jan 28",0,0,0,0,0,0,0,0,True
"	Mozambique","	Jan 29",0,0,0,0,0,0,0,0,True
"	Mozambique","	Jan 30",0,0,0,0,0,0,0,0,True
"	Mozambique","	Jan 31",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 01",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 02",0,1,0,0,0,0,0,0,True
"	Mozambique","	Feb 03",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 04",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 05",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 06",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 07",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 08",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 09",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 10",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 11",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 12",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 13",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 14",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 15",0,0,0,0,0,0,0,0,True
"	Mozambique","	Feb 16",0,0,0,0,0,0,0,0,False
"	Mozambique","	Feb 17",0,0,0,0,0,0,0,0,False
"	Mozambique","	Feb 18",0,0,0,0,0,0,0,0,False
"	Kosovo","	Total",0.5,2,114,114,1,130,130,1,
"	Kosovo","	Jan 19",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 20",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 21",1,1,114,114,1,130,130,1,True
"	Kosovo","	Jan 22",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 23",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 24",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 25",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 26",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 27",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 28",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 29",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 30",0,0,0,0,0,0,0,0,True
"	Kosovo","	Jan 31",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 01",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 02",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 03",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 04",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 05",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 06",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 07",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 08",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 09",0,1,0,0,0,0,0,0,True
"	Kosovo","	Feb 10",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 11",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 12",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 13",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 14",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 15",0,0,0,0,0,0,0,0,True
"	Kosovo","	Feb 16",0,0,0,0,0,0,0,0,False
"	Kosovo","	Feb 17",0,0,0,0,0,0,0,0,False
"	Kosovo","	Feb 18",0,0,0,0,0,0,0,0,False
"	Togo","	Total",0,2,167,167,1,0,0,0,
"	Togo","	Jan 19",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 20",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 21",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 22",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 23",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 24",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 25",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 26",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 27",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 28",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 29",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 30",0,0,0,0,0,0,0,0,True
"	Togo","	Jan 31",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 01",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 02",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 03",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 04",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 05",0,1,167,167,1,0,0,0,True
"	Togo","	Feb 06",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 07",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 08",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 09",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 10",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 11",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 12",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 13",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 14",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 15",0,0,0,0,0,0,0,0,True
"	Togo","	Feb 16",0,0,0,0,0,0,0,0,False
"	Togo","	Feb 17",0,1,0,0,0,0,0,0,False
"	Togo","	Feb 18",0,0,0,0,0,0,0,0,False
"	Rwanda","	Total",0,2,160,160,2,0,0,0,
"	Rwanda","	Jan 19",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 20",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 21",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 22",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 23",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 24",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 25",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 26",0,1,63,63,1,0,0,0,True
"	Rwanda","	Jan 27",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 28",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 29",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 30",0,0,0,0,0,0,0,0,True
"	Rwanda","	Jan 31",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 01",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 02",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 03",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 04",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 05",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 06",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 07",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 08",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 09",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 10",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 11",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 12",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 13",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 14",0,0,0,0,0,0,0,0,True
"	Rwanda","	Feb 15",0,1,258,258,1,0,0,0,True
"	Rwanda","	Feb 16",0,0,0,0,0,0,0,0,False
"	Rwanda","	Feb 17",0,1,0,0,0,0,0,0,False
"	Rwanda","	Feb 18",0,0,0,0,0,0,0,0,False
"	Zimbabwe","	Total",0,2,545,545,1,0,0,0,
"	Zimbabwe","	Jan 19",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 20",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 21",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 22",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 23",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 24",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 25",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 26",0,1,545,545,1,0,0,0,True
"	Zimbabwe","	Jan 27",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 28",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 29",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 30",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Jan 31",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 01",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 02",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 03",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 04",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 05",0,1,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 06",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 07",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 08",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 09",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 10",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 11",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 12",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 13",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 14",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 15",0,0,0,0,0,0,0,0,True
"	Zimbabwe","	Feb 16",0,0,0,0,0,0,0,0,False
"	Zimbabwe","	Feb 17",0,0,0,0,0,0,0,0,False
"	Zimbabwe","	Feb 18",0,0,0,0,0,0,0,0,False
"	Montenegro","	Total",0,2,166,166,1,0,0,0,
"	Montenegro","	Jan 19",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 20",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 21",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 22",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 23",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 24",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 25",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 26",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 27",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 28",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 29",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 30",0,0,0,0,0,0,0,0,True
"	Montenegro","	Jan 31",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 01",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 02",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 03",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 04",0,2,166,166,1,0,0,0,True
"	Montenegro","	Feb 05",0,1,723,723,1,0,0,0,True
"	Montenegro","	Feb 06",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 07",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 08",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 09",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 10",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 11",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 12",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 13",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 14",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 15",0,0,0,0,0,0,0,0,True
"	Montenegro","	Feb 16",0,0,0,0,0,0,0,0,False
"	Montenegro","	Feb 17",0,0,0,0,0,0,0,0,False
"	Montenegro","	Feb 18",0,0,0,0,0,0,0,0,False
"	Syria","	Total",0,1,0,0,0,0,0,0,
"	Syria","	Jan 19",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 20",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 21",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 22",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 23",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 24",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 25",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 26",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 27",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 28",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 29",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 30",0,0,0,0,0,0,0,0,True
"	Syria","	Jan 31",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 01",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 02",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 03",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 04",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 05",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 06",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 07",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 08",0,1,0,0,0,0,0,0,True
"	Syria","	Feb 09",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 10",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 11",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 12",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 13",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 14",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 15",0,0,0,0,0,0,0,0,True
"	Syria","	Feb 16",0,0,0,0,0,0,0,0,False
"	Syria","	Feb 17",0,0,0,0,0,0,0,0,False
"	Syria","	Feb 18",0,0,0,0,0,0,0,0,False
"	Iran","	Total",0,1,0,0,0,0,0,0,
"	Iran","	Jan 19",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 20",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 21",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 22",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 23",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 24",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 25",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 26",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 27",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 28",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 29",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 30",0,0,0,0,0,0,0,0,True
"	Iran","	Jan 31",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 01",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 02",0,1,0,0,0,0,0,0,True
"	Iran","	Feb 03",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 04",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 05",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 06",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 07",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 08",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 09",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 10",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 11",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 12",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 13",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 14",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 15",0,0,0,0,0,0,0,0,True
"	Iran","	Feb 16",0,0,0,0,0,0,0,0,False
"	Iran","	Feb 17",0,0,0,0,0,0,0,0,False
"	Iran","	Feb 18",0,0,0,0,0,0,0,0,False
"	Mali","	Total",0,1,0,0,0,0,0,0,
"	Mali","	Jan 19",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 20",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 21",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 22",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 23",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 24",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 25",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 26",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 27",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 28",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 29",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 30",0,0,0,0,0,0,0,0,True
"	Mali","	Jan 31",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 01",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 02",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 03",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 04",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 05",0,1,0,0,0,0,0,0,True
"	Mali","	Feb 06",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 07",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 08",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 09",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 10",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 11",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 12",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 13",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 14",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 15",0,0,0,0,0,0,0,0,True
"	Mali","	Feb 16",0,0,0,0,0,0,0,0,False
"	Mali","	Feb 17",0,0,0,0,0,0,0,0,False
"	Mali","	Feb 18",0,0,0,0,0,0,0,0,False
"	Panama","	Total",1,1,127,127,1,293,293,1,
"	Panama","	Jan 19",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 20",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 21",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 22",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 23",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 24",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 25",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 26",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 27",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 28",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 29",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 30",0,0,0,0,0,0,0,0,True
"	Panama","	Jan 31",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 01",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 02",1,1,127,127,1,293,293,1,True
"	Panama","	Feb 03",1,1,23,23,1,21270,21270,1,True
"	Panama","	Feb 04",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 05",0,1,3169,3169,1,0,0,0,True
"	Panama","	Feb 06",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 07",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 08",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 09",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 10",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 11",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 12",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 13",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 14",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 15",0,0,0,0,0,0,0,0,True
"	Panama","	Feb 16",0,0,0,0,0,0,0,0,False
"	Panama","	Feb 17",0,0,0,0,0,0,0,0,False
"	Panama","	Feb 18",0,0,0,0,0,0,0,0,False
"	Zambia","	Total",0,1,170,170,1,0,0,0,
"	Zambia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 20",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 21",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 22",0,1,170,170,1,0,0,0,True
"	Zambia","	Jan 23",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 24",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 28",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 29",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 30",0,0,0,0,0,0,0,0,True
"	Zambia","	Jan 31",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 01",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 03",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 06",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 08",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 09",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 10",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 11",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 12",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 13",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Zambia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Zambia","	Feb 17",0,0,0,0,0,0,0,0,False
"	Zambia","	Feb 18",0,0,0,0,0,0,0,0,False
"	Trinidad and Tobago","	Total",0,1,96,96,1,0,0,0,
"	Trinidad and Tobago","	Jan 19",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 20",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 21",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 22",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 23",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 24",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 25",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 26",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 27",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 28",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 29",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Jan 30",0,1,96,96,1,0,0,0,True
"	Trinidad and Tobago","	Jan 31",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 01",0,1,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 02",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 03",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 04",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 05",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 06",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 07",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 08",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 09",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 10",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 11",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 12",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 13",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 14",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 15",0,0,0,0,0,0,0,0,True
"	Trinidad and Tobago","	Feb 16",0,0,0,0,0,0,0,0,False
"	Trinidad and Tobago","	Feb 17",0,0,0,0,0,0,0,0,False
"	Trinidad and Tobago","	Feb 18",0,0,0,0,0,0,0,0,False
"	Jamaica","	Total",0,1,0,0,0,0,0,0,
"	Jamaica","	Jan 19",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 20",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 21",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 22",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 23",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 24",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 25",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 26",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 27",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 28",0,1,0,0,0,0,0,0,True
"	Jamaica","	Jan 29",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 30",0,0,0,0,0,0,0,0,True
"	Jamaica","	Jan 31",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 01",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 02",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 03",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 04",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 05",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 06",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 07",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 08",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 09",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 10",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 11",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 12",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 13",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 14",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 15",0,0,0,0,0,0,0,0,True
"	Jamaica","	Feb 16",0,0,0,0,0,0,0,0,False
"	Jamaica","	Feb 17",0,0,0,0,0,0,0,0,False
"	Jamaica","	Feb 18",0,0,0,0,0,0,0,0,False
"	Yemen","	Total",0,1,0,0,0,0,0,0,
"	Yemen","	Jan 19",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 20",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 21",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 22",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 23",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 24",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 25",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 26",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 27",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 28",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 29",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 30",0,0,0,0,0,0,0,0,True
"	Yemen","	Jan 31",0,0,0,0,0,0,0,0,True
"	Yemen","	Feb 01",0,0,0,0,0,0,0,0,True
"	Yemen","	Feb 02",0,0,0,0,0,0,0,0,True
"	Yemen","	Feb 03",0,0,0,0,0,0,0,0,True
